#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
PROV44;Keeara Major;;;;;;;;;;;;;x
PROV45;Tython;;;;;;;;;;;;;x
PROV46;Prakith;;;;;;;;;;;;;x
PROV47;Odik;;;;;;;;;;;;;x
PROV48;Byss;;;;;;;;;;;;;x
PROV49;Thokos;;;;;;;;;;;;;x
PROV50;Weerden;;;;;;;;;;;;;x
PROV51;Thorgeld;;;;;;;;;;;;;x
PROV52;Velusia;;;;;;;;;;;;;x
PROV53;Galvoni III;;;;;;;;;;;;;x
PROV54;Twith;;;;;;;;;;;;;x
PROV55;Voon;;;;;;;;;;;;;x
PROV56;Hyabb;;;;;;;;;;;;;x
PROV57;Pantolomin;;;;;;;;;;;;;x
PROV58;Denevar;;;;;;;;;;;;;x
PROV59;Dachat;;;;;;;;;;;;;x
PROV60;Merakai;;;;;;;;;;;;;x
PROV61;Xa Fel;;;;;;;;;;;;;x
PROV62;Ragoon;;;;;;;;;;;;;x
PROV63;Shawken;;;;;;;;;;;;;x
PROV64;Challon;;;;;;;;;;;;;x
PROV65;Farrfin;;;;;;;;;;;;;x
PROV66;Mamendin;;;;;;;;;;;;;x
PROV67;Olgo;;;;;;;;;;;;;x
PROV68;Borleias;;;;;;;;;;;;;x
PROV69;Venjagga;;;;;;;;;;;;;x
PROV70;Mrisst;;;;;;;;;;;;;x
PROV71;Ord Mirit;;;;;;;;;;;;;x
PROV72;Palanhi;;;;;;;;;;;;;x
PROV73;Vakkar;;;;;;;;;;;;;x
PROV74;Sif-Uwana;;;;;;;;;;;;;x
PROV75;Thrantin;;;;;;;;;;;;;x
PROV76;Batorine;;;;;;;;;;;;;x
PROV77;Kailor;;;;;;;;;;;;;x
PROV78;Broest;;;;;;;;;;;;;x
PROV79;Xorth;;;;;;;;;;;;;x
PROV80;Palawa;;;;;;;;;;;;;x
PROV81;Korfo II;;;;;;;;;;;;;x
PROV82;Caamas;;;;;;;;;;;;;x
PROV83;Aldraig;;;;;;;;;;;;;x
PROV84;Alderaan;;;;;;;;;;;;;x
PROV85;Tyed Kant;;;;;;;;;;;;;x
PROV86;Parkis;;;;;;;;;;;;;x
PROV87;Demophon;;;;;;;;;;;;;x
PROV88;Glithnos;;;;;;;;;;;;;x
PROV89;Fedalle;;;;;;;;;;;;;x
PROV90;Raxxa;;;;;;;;;;;;;x
PROV91;Kuat;;;;;;;;;;;;;x
PROV92;Balmorra;;;;;;;;;;;;;x
PROV93;Neimoidia;;;;;;;;;;;;;x
PROV94;Vuma;;;;;;;;;;;;;x
PROV95;Arkanis;;;;;;;;;;;;;x
PROV96;Issor;;;;;;;;;;;;;x
PROV97;New Ator;;;;;;;;;;;;;x
PROV98;Vasch;;;;;;;;;;;;;x
PROV99;Najiba;;;;;;;;;;;;;x
PROV100;Sirpar;;;;;;;;;;;;;x
PROV101;Gorno;;;;;;;;;;;;;x
PROV102;Tatooine;;;;;;;;;;;;;x
PROV103;Geonosis;;;;;;;;;;;;;x
PROV104;Vor Deo;;;;;;;;;;;;;x
PROV105;Ooo-temiuk;;;;;;;;;;;;;x
PROV106;Piroket;;;;;;;;;;;;;x
PROV107;Csilla;;;;;;;;;;;;;x
PROV108;Cioral;;;;;;;;;;;;;x
PROV109;Sarvchi;;;;;;;;;;;;;x
PROV110;Copero;;;;;;;;;;;;;x
PROV111;Csaus;;;;;;;;;;;;;x
PROV112;Rhigar;;;;;;;;;;;;;x
PROV113;Avidich;;;;;;;;;;;;;x
PROV114;Cormit;;;;;;;;;;;;;x
PROV115;Rentor;;;;;;;;;;;;;x
PROV116;Jamiron;;;;;;;;;;;;;x
PROV117;Ool;;;;;;;;;;;;;x
PROV118;Sposia;;;;;;;;;;;;;x
PROV119;Shihon;;;;;;;;;;;;;x
PROV120;Oyokal;;;;;;;;;;;;;x
PROV121;Thearterra;;;;;;;;;;;;;x
PROV122;Naporar;;;;;;;;;;;;;x
PROV123;Kinoss;;;;;;;;;;;;;x
PROV124;Celwis;;;;;;;;;;;;;x
PROV125;Ornfra;;;;;;;;;;;;;x
PROV126;Sharb;;;;;;;;;;;;;x
PROV127;Noris;;;;;;;;;;;;;x
PROV128;Schesa;;;;;;;;;;;;;x
PROV129;Bogo Rai;;;;;;;;;;;;;x
PROV130;Chaf;;;;;;;;;;;;;x
PROV131;Yashuvhu;;;;;;;;;;;;;x
PROV132;Cam'co;;;;;;;;;;;;;x
PROV133;Pesfavri;;;;;;;;;;;;;x
PROV134;The Redoubt;;;;;;;;;;;;;x
PROV135;Geroon;;;;;;;;;;;;;x
PROV136;Woteba;;;;;;;;;;;;;x
PROV137;Tenupe;;;;;;;;;;;;;x
PROV138;Sarm;;;;;;;;;;;;;x
PROV139;Yulant;;;;;;;;;;;;;x
PROV140;Yulant;;;;;;;;;;;;;x
